timestep,UES_Northwest,UES_Siberia,UES_Middle_Volga,UES_Urals,UES_Center,UES_South
2019-03-17 15:00,1436.74,1061.76,1468.34,1253.92,1543.35,1664.82
2019-03-17 16:00,1420.74,1065.53,1463.84,1265.98,1528.93,1670.92
2019-03-17 17:00,1447.64,1062.9,1486.82,1284.56,1554.27,1671.57
2019-03-17 18:00,1552.76,1067.48,1526.35,1299.24,1623.89,1745.16
2019-03-17 19:00,1609.17,1058.52,1542.52,1294.15,1666.89,1763.62
2019-03-17 20:00,1561.36,1054.73,1500.44,1254.81,1617.44,1760.62
2019-03-17 21:00,1547.98,1039.04,1491.96,1197.66,1611.28,1750.09
2019-03-17 22:00,1363.23,1011.1,1319.9,1088.32,1416.17,1612.65
2019-03-17 23:00,1326.7,1007.77,1310.06,1066.04,1379.5,1513.9
2019-03-18 00:00,1212.45,988.32,1201.95,1051.47,1247.22,1328.58
2019-03-18 01:00,1021.47,967.29,1051.32,965.05,1061.08,1108.31
2019-03-18 02:00,995.83,980.62,1025.1,955.56,1027.72,1056.11
2019-03-18 03:00,984.05,978.22,1022.16,956.94,1020.08,1050.04
2019-03-18 04:00,1009.78,982.38,1068.11,1000.42,1053.66,1096.89
2019-03-18 05:00,1169.3,1014.1,1228.78,1124.43,1222.41,1269.31
2019-03-18 06:00,1245.87,1029.09,1319.83,1187.24,1317.73,1405.14
2019-03-18 07:00,1267.57,1032.09,1399.26,1248.57,1400.43,1518.9
2019-03-18 08:00,1364.34,1029.47,1473.47,1274.5,1508.3,1656.16
2019-03-18 09:00,1430.51,1033.23,1512.0,1292.64,1570.52,1678.81
2019-03-18 10:00,1457.34,1026.99,1504.95,1272.8,1592.55,1678.59
2019-03-18 11:00,1459.01,1022.1,1503.19,1268.39,1597.75,1665.77
2019-03-18 12:00,1439.29,1021.01,1494.96,1259.91,1577.91,1658.15
2019-03-18 13:00,1446.94,1009.36,1492.62,1255.53,1583.02,1655.56
2019-03-18 14:00,1439.9,1018.2,1473.72,1250.32,1567.34,1621.35
2019-03-18 15:00,1416.36,1025.94,1463.27,1251.17,1550.03,1622.02
2019-03-18 16:00,1397.39,1033.46,1459.0,1268.42,1533.36,1612.79
2019-03-18 17:00,1344.94,1028.52,1422.64,1254.37,1481.09,1618.11
2019-03-18 18:00,1406.23,1032.67,1468.96,1273.32,1539.87,1652.86
2019-03-18 19:00,1481.78,1018.06,1496.0,1266.12,1610.75,1719.95
2019-03-18 20:00,1463.49,1016.3,1464.3,1228.16,1585.95,1717.58
2019-03-18 21:00,1504.49,998.32,1432.58,1184.29,1579.36,1737.58
2019-03-18 22:00,1355.48,983.44,1331.82,1103.38,1423.19,1620.53
2019-03-18 23:00,1328.31,979.54,1324.55,1088.76,1399.6,1555.06
2019-03-19 00:00,1181.78,960.41,1185.96,1010.58,1249.53,1319.97
2019-03-19 01:00,1001.6,954.26,1054.9,959.88,1068.88,1125.7
2019-03-19 02:00,991.19,970.17,1038.76,956.27,1046.76,1079.61
2019-03-19 03:00,983.47,968.11,1039.66,961.45,1042.42,1070.41
2019-03-19 04:00,996.29,975.1,1078.77,993.44,1070.85,1119.64
2019-03-19 05:00,1208.73,1014.19,1291.97,1145.13,1302.81,1343.66
2019-03-19 06:00,1217.74,1021.0,1331.67,1197.36,1335.17,1424.51
2019-03-19 07:00,1256.63,1023.38,1386.15,1246.48,1408.72,1553.41
2019-03-19 08:00,1418.06,1024.16,1521.33,1310.63,1575.23,1735.15
2019-03-19 09:00,1492.07,1026.22,1571.73,1335.29,1658.17,1742.61
2019-03-19 10:00,1503.16,1022.58,1557.36,1310.72,1673.11,1730.55
2019-03-19 11:00,1524.99,1022.55,1571.01,1319.89,1697.61,1712.91
2019-03-19 12:00,1494.16,1018.13,1544.04,1283.99,1665.78,1707.46
2019-03-19 13:00,1505.11,998.66,1547.83,1295.1,1672.45,1702.45
2019-03-19 14:00,1495.76,1020.55,1529.44,1283.46,1654.08,1682.06
2019-03-19 15:00,1477.69,1022.07,1520.91,1286.79,1639.59,1681.24
2019-03-19 16:00,1476.53,1026.3,1525.43,1304.78,1631.35,1672.15
2019-03-19 17:00,1428.17,1021.02,1496.39,1301.1,1585.02,1682.05
2019-03-19 18:00,1474.65,1044.04,1542.25,1326.49,1636.62,1724.19
2019-03-19 19:00,1542.07,1021.68,1562.96,1310.04,1687.73,1767.26
2019-03-19 20:00,1560.82,1020.64,1551.46,1274.98,1713.16,1797.02
2019-03-19 21:00,1592.27,998.49,1510.08,1220.54,1700.84,1813.65
2019-03-19 22:00,1406.63,974.85,1346.24,1099.29,1487.73,1673.18
2019-03-19 23:00,1334.95,971.07,1326.26,1082.88,1422.45,1591.73
2019-03-20 00:00,1066.79,970.81,1131.11,995.38,1146.73,1253.92
2019-03-20 01:00,996.97,972.96,1080.81,977.7,1078.28,1138.17
2019-03-20 02:00,990.38,990.45,1061.49,973.26,1053.96,1101.74
2019-03-20 03:00,974.42,986.82,1054.15,974.01,1038.67,1080.07
2019-03-20 04:00,991.78,989.91,1095.06,1006.72,1074.42,1120.92
2019-03-20 05:00,1184.58,1031.03,1297.41,1145.92,1286.51,1326.62
2019-03-20 06:00,1193.75,1036.04,1327.2,1186.49,1317.39,1421.45
2019-03-20 07:00,1265.46,1042.12,1407.31,1246.01,1415.06,1554.72
2019-03-20 08:00,1384.96,1041.25,1506.0,1273.82,1545.5,1730.63
2019-03-20 09:00,1458.63,1042.66,1550.79,1294.91,1623.4,1740.27
2019-03-20 10:00,1462.96,1037.82,1526.64,1265.51,1628.51,1717.46
2019-03-20 11:00,1472.27,1034.81,1534.03,1267.32,1646.51,1723.45
2019-03-20 12:00,1448.59,1024.79,1526.34,1258.69,1619.12,1708.97
2019-03-20 13:00,1448.91,1019.47,1519.02,1248.12,1620.06,1704.93
2019-03-20 14:00,1450.5,1030.43,1509.86,1247.61,1614.03,1691.31
2019-03-20 15:00,1439.33,1034.5,1501.74,1252.02,1596.55,1684.02
2019-03-20 16:00,1416.77,1039.2,1481.8,1261.81,1550.34,1638.17
2019-03-20 17:00,1366.91,1030.03,1452.09,1254.82,1513.25,1626.63
2019-03-20 18:00,1408.27,1034.81,1491.12,1270.12,1564.18,1723.66
2019-03-20 19:00,1461.88,1024.3,1510.38,1262.06,1616.52,1778.1
2019-03-20 20:00,1459.58,1021.12,1488.9,1231.23,1608.69,1774.75
2019-03-20 21:00,1564.62,1007.05,1493.78,1207.36,1661.4,1828.74
2019-03-20 22:00,1384.47,984.24,1339.2,1093.1,1465.46,1692.95
2019-03-20 23:00,1267.03,974.94,1277.47,1059.97,1343.38,1549.84
2019-03-21 00:00,1213.5,991.83,1255.12,1035.48,1290.9,1426.83
2019-03-21 01:00,1010.37,981.46,1082.21,975.2,1084.04,1155.42
2019-03-21 02:00,990.92,1001.01,1064.51,971.11,1062.45,1120.23
2019-03-21 03:00,972.85,999.61,1049.48,970.56,1036.45,1090.81
2019-03-21 04:00,997.31,1001.54,1096.39,1004.89,1079.4,1140.83
2019-03-21 05:00,1196.5,1038.66,1305.27,1140.03,1295.58,1395.34
2019-03-21 06:00,1203.91,1044.02,1348.74,1192.66,1330.65,1501.78
2019-03-21 07:00,1282.45,1051.43,1448.25,1256.66,1454.06,1609.24
2019-03-21 08:00,1362.84,1046.05,1482.04,1258.02,1545.11,1717.56
2019-03-21 09:00,1454.46,1048.57,1573.4,1292.88,1708.17,1730.66
2019-03-21 10:00,1482.97,1049.08,1589.64,1287.91,1752.31,1725.1
2019-03-21 11:00,1491.1,1047.78,1581.4,1282.7,1757.58,1716.04
2019-03-21 12:00,1444.96,1036.05,1542.4,1260.98,1698.24,1708.41
2019-03-21 13:00,1470.18,1040.59,1560.94,1265.82,1724.81,1704.05
2019-03-21 14:00,1450.99,1047.11,1525.09,1249.7,1684.79,1691.67
2019-03-21 15:00,1423.87,1051.17,1489.16,1244.43,1623.92,1684.46
2019-03-21 16:00,1415.03,1056.21,1484.1,1260.79,1601.53,1667.46
2019-03-21 17:00,1383.69,1051.04,1470.79,1267.94,1569.88,1652.06
2019-03-21 18:00,1412.41,1053.0,1510.68,1284.02,1633.29,1716.26
2019-03-21 19:00,1505.64,1051.35,1604.57,1312.27,1749.82,1751.47
2019-03-21 20:00,1487.59,1039.18,1528.83,1244.6,1709.83,1760.11
2019-03-21 21:00,1541.9,1025.07,1496.36,1206.8,1678.58,1763.48
2019-03-21 22:00,1404.76,1003.7,1383.54,1118.37,1500.34,1712.42
2019-03-21 23:00,1245.35,995.78,1279.63,1064.51,1335.81,1548.25
2019-03-22 00:00,1093.01,961.2,1128.07,987.48,1160.08,1264.33
2019-03-22 01:00,1003.22,960.53,1061.41,962.82,1064.75,1149.47
2019-03-22 02:00,974.99,973.75,1032.53,951.71,1029.53,1092.31
2019-03-22 03:00,960.03,970.68,1032.88,956.27,1024.14,1080.34
2019-03-22 04:00,995.17,976.43,1085.09,992.4,1067.69,1144.22
2019-03-22 05:00,1127.32,999.55,1238.24,1087.32,1224.62,1317.14
2019-03-22 06:00,1195.6,1012.19,1333.35,1175.88,1310.89,1459.21
2019-03-22 07:00,1289.56,1018.99,1450.19,1267.01,1445.96,1610.33
2019-03-22 08:00,1370.71,1013.25,1479.45,1261.82,1532.3,1707.66
2019-03-22 09:00,1466.49,1015.95,1583.05,1300.64,1708.31,1726.2
2019-03-22 10:00,1500.4,1014.64,1610.89,1317.6,1752.58,1716.43
2019-03-22 11:00,1505.41,1019.47,1605.32,1308.39,1761.34,1703.17
2019-03-22 12:00,1437.73,1016.32,1544.27,1272.59,1684.89,1694.6
2019-03-22 13:00,1449.05,1027.9,1556.18,1280.03,1699.92,1695.68
2019-03-22 14:00,1446.97,1039.71,1536.3,1279.15,1678.61,1695.31
2019-03-22 15:00,1413.78,1039.65,1489.28,1256.93,1607.4,1677.67
2019-03-22 16:00,1404.16,1046.45,1486.86,1272.09,1595.37,1664.44
2019-03-22 17:00,1374.53,1037.9,1477.59,1285.72,1567.01,1661.15
2019-03-22 18:00,1407.12,1053.94,1517.83,1321.63,1624.54,1720.74
2019-03-22 19:00,1503.85,1047.63,1591.94,1334.55,1734.52,1752.84
2019-03-22 20:00,1458.8,1043.9,1500.45,1245.43,1622.22,1754.46
2019-03-22 21:00,1513.25,1024.38,1489.92,1166.13,1601.15,1756.05
2019-03-22 22:00,1453.73,1010.65,1439.11,1076.53,1513.25,1712.25
2019-03-22 23:00,1329.27,997.59,1353.34,1019.81,1395.84,1569.79
2019-03-23 00:00,1290.14,1054.05,1298.06,1123.91,1330.95,1425.51
2019-03-23 01:00,1133.15,1044.13,1166.28,1055.65,1181.8,1242.12
2019-03-23 02:00,1043.51,1041.73,1090.62,1012.46,1089.2,1172.72
2019-03-23 03:00,1016.44,1048.76,1074.97,1004.18,1064.55,1141.6
2019-03-23 04:00,1018.29,1061.62,1086.05,1014.35,1073.8,1159.33
2019-03-23 05:00,1110.73,1080.95,1187.76,1095.2,1179.45,1269.73
2019-03-23 06:00,1103.15,1072.16,1197.34,1126.15,1178.64,1285.21
2019-03-23 07:00,1218.16,1097.68,1332.94,1249.67,1311.41,1461.73
2019-03-23 08:00,1386.74,1106.3,1486.7,1341.67,1490.49,1703.06
2019-03-23 09:00,1452.85,1106.4,1514.65,1350.38,1555.22,1721.53
2019-03-23 10:00,1491.76,1106.47,1523.28,1345.94,1588.01,1726.13
2019-03-23 11:00,1500.52,1104.41,1522.5,1340.78,1593.13,1724.68
2019-03-23 12:00,1481.54,1100.81,1511.53,1321.83,1578.67,1723.64
2019-03-23 13:00,1473.7,1091.79,1503.83,1308.21,1568.25,1723.62
2019-03-23 14:00,1473.91,1097.85,1491.75,1295.2,1563.79,1722.52
2019-03-23 15:00,1468.84,1111.24,1491.43,1303.43,1557.7,1711.83
2019-03-23 16:00,1450.35,1115.04,1485.43,1314.14,1537.71,1711.9
2019-03-23 17:00,1447.93,1114.74,1485.02,1326.7,1537.77,1716.35
2019-03-23 18:00,1490.59,1098.72,1507.01,1334.74,1573.64,1743.59
2019-03-23 19:00,1574.0,1112.1,1557.71,1353.71,1654.05,1820.0
2019-03-23 20:00,1495.85,1106.97,1482.76,1280.0,1574.84,1738.03
2019-03-23 21:00,1485.07,1090.98,1484.8,1256.64,1568.28,1738.7
2019-03-23 22:00,1393.9,1066.51,1405.2,1180.28,1476.59,1713.02
2019-03-23 23:00,1256.8,1047.04,1284.36,1088.94,1327.51,1515.55
2019-03-24 00:00,1073.56,1027.96,1117.16,1005.25,1123.43,1261.72
2019-03-24 01:00,995.06,1019.21,1045.58,962.12,1035.84,1141.25
2019-03-24 02:00,980.22,1023.89,1023.96,952.43,1013.29,1100.95
2019-03-24 03:00,965.36,1031.88,1014.89,955.41,998.48,1082.35
2019-03-24 04:00,963.1,1030.68,1022.59,957.05,1006.44,1096.18
2019-03-24 05:00,974.72,1055.14,1057.25,996.99,1032.91,1141.11
2019-03-24 06:00,981.74,1044.57,1066.16,1012.23,1041.72,1149.8
2019-03-24 07:00,1004.44,1053.63,1118.22,1057.33,1086.8,1251.64
2019-03-24 08:00,1225.54,1086.79,1334.69,1214.29,1324.41,1577.61
2019-03-24 09:00,1379.51,1096.98,1442.62,1269.55,1477.86,1729.17
2019-03-24 10:00,1431.76,1094.0,1451.5,1266.33,1511.36,1732.43
2019-03-24 11:00,1433.52,1091.01,1454.39,1264.71,1521.86,1729.53
2019-03-24 12:00,1430.1,1082.43,1452.41,1257.77,1521.3,1725.99
2019-03-24 13:00,1421.8,1087.66,1450.24,1256.65,1516.88,1726.35
2019-03-24 14:00,1417.04,1096.48,1449.24,1256.0,1513.26,1725.5
2019-03-24 15:00,1423.34,1102.75,1449.27,1257.34,1511.74,1720.27
2019-03-24 16:00,1423.89,1105.75,1450.26,1262.29,1513.28,1709.96
2019-03-24 17:00,1428.05,1098.92,1460.72,1269.63,1512.1,1732.77
2019-03-24 18:00,1468.57,1110.44,1509.05,1300.32,1557.54,1756.49
2019-03-24 19:00,1566.43,1092.76,1570.23,1304.79,1659.32,1893.08
2019-03-24 20:00,1498.1,1088.02,1502.8,1236.15,1585.55,1804.2
2019-03-24 21:00,1460.69,1052.61,1462.98,1145.29,1542.31,1774.31
2019-03-24 22:00,1357.15,1040.52,1394.46,1092.51,1441.94,1757.2
2019-03-24 23:00,1242.25,1032.64,1294.45,1044.55,1320.14,1605.11
2019-03-25 00:00,1058.92,1020.79,1094.63,970.89,1104.64,1240.42
2019-03-25 01:00,1003.5,1025.76,1045.35,954.86,1042.05,1148.53
2019-03-25 02:00,975.25,1043.43,1023.75,947.21,1018.39,1367.1
2019-03-25 03:00,968.15,1070.53,1028.2,962.66,1011.79,1243.7
2019-03-25 04:00,999.45,1081.4,1073.57,1000.33,1049.56,1140.32
2019-03-25 05:00,1066.07,1091.46,1167.51,1078.17,1142.49,1250.58
2019-03-25 06:00,1104.58,1110.44,1254.3,1170.44,1222.48,1352.61
2019-03-25 07:00,1214.84,1124.43,1372.77,1269.62,1352.92,1529.57
2019-03-25 08:00,1288.75,1120.96,1443.01,1271.59,1450.76,1631.5
2019-03-25 09:00,1355.17,1128.31,1487.98,1300.5,1522.28,1640.44
2019-03-25 10:00,1375.71,1122.3,1484.73,1280.58,1538.79,1636.17
2019-03-25 11:00,1388.25,1121.64,1488.38,1286.26,1544.23,1623.42
2019-03-25 12:00,1368.65,1117.58,1469.39,1265.48,1516.79,1615.8
2019-03-25 13:00,1371.79,1118.51,1466.29,1256.66,1517.86,1614.93
2019-03-25 14:00,1368.99,1114.38,1454.01,1247.0,1507.68,1611.65
2019-03-25 15:00,1359.24,1120.26,1431.09,1248.59,1495.55,1586.83
2019-03-25 16:00,1348.25,1124.68,1426.9,1255.36,1485.83,1585.49
2019-03-25 17:00,1311.05,1120.49,1411.84,1259.47,1453.0,1591.62
2019-03-25 18:00,1335.67,1120.03,1445.14,1277.99,1478.07,1633.44
2019-03-25 19:00,1387.1,1120.5,1475.95,1274.61,1533.48,1717.67
2019-03-25 20:00,1376.73,1104.67,1437.02,1239.63,1512.44,1630.44
2019-03-25 21:00,1415.75,1077.34,1417.65,1193.32,1508.72,1676.46
2019-03-25 22:00,1335.21,1041.25,1336.89,1090.95,1392.37,1606.35
2019-03-25 23:00,1266.89,1034.1,1295.74,1063.32,1314.86,1502.06
2019-03-26 00:00,1096.4,1017.33,1131.94,995.36,1144.75,1226.29
2019-03-26 01:00,1003.02,1013.71,1045.11,958.13,1037.02,1083.65
2019-03-26 02:00,983.74,1031.06,1032.66,955.28,1022.95,1052.88
2019-03-26 03:00,981.5,1057.51,1045.54,978.7,1024.88,1055.0
2019-03-26 04:00,992.06,1060.05,1069.89,1009.16,1037.61,1073.47
2019-03-26 05:00,1116.88,1072.88,1214.35,1120.08,1186.77,1249.81
2019-03-26 06:00,1092.59,1081.2,1237.75,1167.98,1202.35,1278.06
2019-03-26 07:00,1201.79,1095.19,1344.4,1245.18,1335.67,1477.26
2019-03-26 08:00,1294.39,1090.45,1427.84,1251.09,1447.87,1592.88
2019-03-26 09:00,1358.97,1096.99,1457.42,1257.95,1518.28,1603.51
2019-03-26 10:00,1376.15,1098.6,1456.52,1248.88,1530.32,1597.79
2019-03-26 11:00,1383.79,1097.45,1461.18,1249.65,1532.72,1578.17
2019-03-26 12:00,1354.55,1090.1,1448.5,1240.52,1505.12,1569.49
2019-03-26 13:00,1366.18,1092.96,1453.64,1240.38,1515.3,1573.32
2019-03-26 14:00,1357.65,1090.45,1446.91,1236.42,1509.25,1571.98
2019-03-26 15:00,1357.7,1094.53,1423.2,1233.83,1493.89,1543.81
2019-03-26 16:00,1349.65,1099.65,1417.59,1242.98,1482.77,1539.17
2019-03-26 17:00,1335.01,1095.25,1408.99,1258.43,1466.77,1549.98
2019-03-26 18:00,1349.62,1100.52,1431.72,1268.04,1481.49,1601.1
2019-03-26 19:00,1428.56,1105.86,1486.47,1272.1,1569.98,1763.27
2019-03-26 20:00,1426.75,1094.57,1456.27,1243.96,1560.67,1720.25
2019-03-26 21:00,1456.97,1076.6,1475.21,1240.14,1562.14,1749.44
2019-03-26 22:00,1423.39,1052.97,1422.31,1168.56,1483.5,1607.21
2019-03-26 23:00,1255.54,1032.37,1291.8,1093.25,1307.89,1467.45
2019-03-27 00:00,1082.43,1015.83,1137.23,1021.75,1136.0,1239.53
2019-03-27 01:00,994.69,1014.27,1043.95,977.1,1033.34,1093.32
2019-03-27 02:00,978.45,1030.27,1030.3,967.19,1017.01,1068.87
2019-03-27 03:00,979.66,1054.46,1048.12,1005.26,1023.04,1069.11
2019-03-27 04:00,990.38,1058.65,1073.95,1035.51,1035.94,1083.57
2019-03-27 05:00,1035.23,1061.64,1137.06,1081.41,1103.38,1196.73
2019-03-27 06:00,1001.88,1060.3,1136.11,1102.53,1111.42,1215.98
2019-03-27 07:00,1201.83,1096.95,1343.12,1260.92,1342.71,1503.04
2019-03-27 08:00,1286.78,1092.33,1408.41,1254.21,1431.47,1605.38
2019-03-27 09:00,1433.49,1107.43,1485.54,1302.16,1554.57,1705.94
2019-03-27 10:00,1440.63,1100.92,1473.56,1278.55,1555.83,1697.95
2019-03-27 11:00,1446.42,1098.01,1471.89,1278.66,1549.2,1650.72
2019-03-27 12:00,1418.26,1090.78,1452.41,1253.28,1520.61,1622.31
2019-03-27 13:00,1409.94,1094.89,1453.28,1250.8,1522.41,1620.37
2019-03-27 14:00,1383.84,1087.64,1431.68,1241.27,1498.73,1611.37
2019-03-27 15:00,1353.46,1089.59,1394.09,1230.21,1464.53,1545.96
2019-03-27 16:00,1340.61,1092.95,1385.52,1238.47,1451.09,1536.47
2019-03-27 17:00,1377.96,1085.62,1382.6,1250.62,1440.96,1536.69
2019-03-27 18:00,1379.97,1091.31,1385.69,1270.67,1445.5,1613.37
2019-03-27 19:00,1478.95,1089.91,1473.14,1271.11,1557.31,1779.26
2019-03-27 20:00,1494.14,1078.36,1456.33,1247.19,1571.24,1767.51
2019-03-27 21:00,1537.85,1060.1,1434.83,1216.38,1563.57,1774.23
2019-03-27 22:00,1467.54,1036.84,1383.44,1135.49,1471.29,1619.64
2019-03-27 23:00,1359.09,1020.37,1274.35,1068.37,1323.42,1516.04
2019-03-28 00:00,1344.47,1013.24,1243.51,1084.82,1267.71,1411.48
2019-03-28 01:00,1198.74,988.69,1060.88,988.3,1054.28,1146.01
2019-03-28 02:00,1195.37,1015.82,1042.41,977.61,1031.84,1096.84
2019-03-28 03:00,1193.8,1031.88,1051.21,981.02,1032.18,1087.91
2019-03-28 04:00,1057.85,1036.65,1072.98,1010.3,1044.74,1114.37
2019-03-28 05:00,1253.0,1062.36,1267.61,1150.47,1250.23,1350.99
2019-03-28 06:00,1241.98,1069.2,1300.47,1189.62,1296.5,1427.83
2019-03-28 07:00,1271.46,1068.22,1326.0,1224.76,1339.18,1540.67
2019-03-28 08:00,1338.53,1070.61,1400.66,1254.29,1430.07,1630.34
2019-03-28 09:00,1439.98,1082.07,1475.59,1304.86,1542.89,1731.75
2019-03-28 10:00,1446.88,1076.28,1465.6,1283.15,1545.91,1729.05
2019-03-28 11:00,1441.33,1074.06,1464.44,1285.7,1539.69,1679.41
2019-03-28 12:00,1419.43,1064.09,1439.89,1261.29,1504.83,1635.48
2019-03-28 13:00,1423.26,1059.06,1436.13,1251.72,1502.95,1634.55
2019-03-28 14:00,1397.11,1046.62,1392.93,1229.07,1460.58,1549.68
2019-03-28 15:00,1346.03,1047.66,1347.35,1200.19,1416.35,1526.9
2019-03-28 16:00,1323.96,1057.72,1338.16,1206.47,1397.8,1506.25
2019-03-28 17:00,1313.52,1053.88,1333.29,1216.75,1385.48,1502.42
2019-03-28 18:00,1313.3,1054.27,1338.41,1232.77,1394.23,1567.84
2019-03-28 19:00,1428.69,1062.66,1436.84,1283.02,1535.15,1735.28
2019-03-28 20:00,1431.15,1041.9,1415.76,1231.52,1530.12,1726.42
2019-03-28 21:00,1447.3,1021.67,1390.07,1184.33,1506.52,1709.2
2019-03-28 22:00,1430.34,1001.42,1335.14,1110.26,1419.96,1576.69
2019-03-28 23:00,1350.1,994.02,1285.01,1069.31,1321.63,1496.76
2019-03-29 00:00,1349.13,1028.41,1264.78,1072.06,1299.7,1432.42
2019-03-29 01:00,1201.6,991.95,1062.8,963.33,1061.82,1216.02
2019-03-29 02:00,1056.8,1028.36,1053.93,963.45,1049.71,1104.59
2019-03-29 03:00,1050.8,1053.25,1059.28,981.11,1044.39,1089.81
2019-03-29 04:00,1047.22,1057.41,1082.96,1012.32,1063.61,1126.88
2019-03-29 05:00,1189.97,1090.01,1253.02,1144.27,1238.54,1322.36
2019-03-29 06:00,1221.58,1097.97,1315.22,1213.02,1309.39,1437.82
2019-03-29 07:00,1300.1,1112.2,1410.7,1295.22,1436.5,1619.21
2019-03-29 08:00,1392.22,1113.31,1475.6,1317.16,1540.74,1653.05
2019-03-29 09:00,1453.33,1116.91,1515.86,1340.83,1609.15,1705.88
2019-03-29 10:00,1462.61,1110.41,1503.99,1315.78,1612.1,1696.92
2019-03-29 11:00,1468.29,1109.5,1513.86,1324.93,1617.6,1685.65
2019-03-29 12:00,1444.32,1104.52,1486.42,1301.13,1580.61,1659.78
2019-03-29 13:00,1446.7,1105.85,1488.58,1299.83,1587.39,1677.26
2019-03-29 14:00,1436.6,1103.46,1479.01,1294.18,1576.79,1661.43
2019-03-29 15:00,1418.13,1109.97,1468.47,1291.27,1554.69,1642.05
2019-03-29 16:00,1411.06,1118.76,1464.08,1300.86,1550.14,1665.45
2019-03-29 17:00,1408.6,1113.86,1459.91,1306.92,1541.18,1652.19
2019-03-29 18:00,1411.2,1111.53,1460.23,1309.33,1543.4,1663.84
2019-03-29 19:00,1454.42,1113.33,1507.19,1318.5,1618.49,1773.62
2019-03-29 20:00,1492.58,1103.44,1508.52,1300.68,1636.6,1773.82
2019-03-29 21:00,1636.88,1075.34,1575.63,1284.23,1725.5,1969.09
2019-03-29 22:00,1512.86,1041.88,1472.83,1174.08,1577.82,1785.76
2019-03-29 23:00,1415.28,1026.43,1381.96,1110.29,1451.62,1657.81
2019-03-30 00:00,2141.89,1023.78,1286.39,1078.94,1316.84,1499.67
2019-03-30 01:00,2147.37,1027.69,1264.12,1075.91,1293.79,1423.37
2019-03-30 02:00,2023.17,1023.73,1105.18,1011.01,1115.18,1218.79
2019-03-30 03:00,1181.87,1032.28,1080.39,1012.27,1074.31,1167.25
2019-03-30 04:00,1203.74,1043.19,1127.17,1054.39,1121.91,1224.63
2019-03-30 05:00,1928.58,1045.98,1162.8,1085.38,1158.37,1273.17
2019-03-30 06:00,1051.64,1063.32,1169.94,1121.76,1148.57,1260.61
2019-03-30 07:00,1204.1,1093.58,1339.9,1273.26,1324.13,1511.84
2019-03-30 08:00,1426.05,1116.97,1491.2,1362.19,1539.85,1737.25
2019-03-30 09:00,1493.84,1116.98,1513.36,1371.34,1603.63,1762.57
2019-03-30 10:00,1529.33,1112.48,1518.59,1365.05,1628.02,1773.32
2019-03-30 11:00,1566.33,1110.9,1529.64,1368.01,1647.69,1771.34
2019-03-30 12:00,1542.11,1109.59,1516.38,1357.16,1628.34,1756.87
2019-03-30 13:00,1532.49,1105.09,1495.43,1337.78,1619.31,1738.31
2019-03-30 14:00,1528.55,1100.84,1491.85,1329.84,1614.01,1736.32
2019-03-30 15:00,1516.14,1103.1,1489.0,1326.74,1604.88,1735.55
2019-03-30 16:00,1513.51,1113.99,1488.28,1342.94,1601.53,1725.98
2019-03-30 17:00,1473.17,1112.61,1474.31,1358.16,1575.39,1714.95
2019-03-30 18:00,1501.83,1116.22,1485.58,1368.7,1599.55,1753.29
2019-03-30 19:00,1550.27,1103.96,1499.74,1329.85,1644.53,1810.91
2019-03-30 20:00,1549.77,1091.26,1484.99,1295.28,1631.08,1802.14
2019-03-30 21:00,1575.18,1069.43,1542.92,1259.88,1634.25,1795.35
2019-03-30 22:00,2281.45,1032.1,1461.84,1136.05,1571.97,1764.35
2019-03-30 23:00,2118.5,1019.01,1388.31,1079.6,1461.62,1618.53
2019-03-31 00:00,1308.66,989.05,1267.64,1028.13,1322.69,1457.18
2019-03-31 01:00,1229.34,986.74,1205.42,1007.9,1246.74,1325.58
2019-03-31 02:00,1095.31,977.62,1096.48,973.15,1117.76,1198.54
2019-03-31 03:00,1053.4,984.24,1067.78,969.22,1075.69,1146.57
2019-03-31 04:00,1063.06,986.53,1083.5,976.89,1091.59,1167.85
2019-03-31 05:00,1081.51,988.46,1099.02,989.62,1112.48,1207.14
2019-03-31 06:00,1056.3,992.44,1104.44,1004.92,1116.69,1202.42
2019-03-31 07:00,1042.18,998.42,1211.13,1041.53,1104.46,1233.52
2019-03-31 08:00,1266.02,1029.22,1382.71,1176.9,1330.94,1529.86
2019-03-31 09:00,1369.85,1034.6,1429.7,1207.75,1419.29,1595.76
2019-03-31 10:00,1415.17,1033.94,1368.6,1203.95,1462.25,1610.55
2019-03-31 11:00,1435.64,1031.91,1374.35,1199.11,1477.74,1618.08
2019-03-31 12:00,1441.38,1033.07,1373.89,1196.26,1473.44,1600.2
2019-03-31 13:00,1436.32,1036.84,1372.67,1192.11,1466.73,1582.7
2019-03-31 14:00,1427.23,1037.17,1371.08,1192.06,1461.45,1580.22
2019-03-31 15:00,1412.48,1041.13,1366.53,1196.12,1444.39,1576.35
2019-03-31 16:00,1403.12,1045.22,1363.65,1211.63,1429.77,1565.37
2019-03-31 17:00,1408.29,1039.34,1366.23,1248.74,1432.95,1542.51
2019-03-31 18:00,1452.06,1057.11,1415.1,1273.28,1504.04,1643.48
2019-03-31 19:00,1579.42,1093.47,1511.1,1324.99,1632.62,1785.79
2019-03-31 20:00,1589.71,1031.56,1480.32,1277.9,1621.74,1784.23
2019-03-31 21:00,1566.17,1013.73,1449.96,1157.08,1596.58,1745.58
