timestep,consumption_eur,consumption_sib,price_eur,price_sib
2011-07-20 23:00,73849,17180,"1,001.03",514.73
2011-07-21 00:00,70462,17397,951.63,475.54
2011-07-21 01:00,67700,17384,874.78,474.81
2011-07-21 02:00,66440,17638,823.52,478.02
2011-07-21 03:00,66457,18249,801.26,485.39
2011-07-21 04:00,66394,18880,786.06,490.66
2011-07-21 05:00,67566,19449,821.78,513.29
2011-07-21 06:00,69522,19788,901.76,528.35
2011-07-21 07:00,73144,19889,981.25,551.25
2011-07-21 08:00,78316,19885,"1,080.26",549.11
2011-07-21 09:00,81295,19818,"1,166.11",540.67
2011-07-21 10:00,82318,19571,"1,171.80",529.33
2011-07-21 11:00,82025,19602,"1,161.99",526.05
2011-07-21 12:00,82053,19592,"1,163.57",525.14
2011-07-21 13:00,82652,19509,"1,182.28",530.00
2011-07-21 14:00,82576,19511,"1,187.59",531.00
2011-07-21 15:00,81805,19506,"1,194.86",530.59
2011-07-21 16:00,80925,19470,"1,186.64",522.78
2011-07-21 17:00,80175,19472,"1,166.13",523.11
2011-07-21 18:00,79387,19597,"1,147.74",539.96
2011-07-21 19:00,78532,19522,"1,127.55",581.71
2011-07-21 20:00,77907,18821,"1,091.70",498.84
2011-07-21 21:00,78058,18159,"1,101.32",488.19
2011-07-21 22:00,77448,17675,"1,121.04",473.86
2011-07-21 23:00,74433,17581,"1,036.43",471.71
2011-07-22 00:00,71003,17488,988.72,464.53
2011-07-22 01:00,68391,17482,901.72,463.78
2011-07-22 02:00,66991,17741,874.45,467.47
2011-07-22 03:00,66589,18315,875.41,473.13
2011-07-22 04:00,66372,18916,828.59,477.13
2011-07-22 05:00,67511,19469,848.03,515.82
2011-07-22 06:00,69500,19748,920.35,519.55
2011-07-22 07:00,73261,19970,"1,003.76",548.42
2011-07-22 08:00,78257,19965,"1,127.97",551.38
2011-07-22 09:00,81347,19801,"1,169.98",535.08
2011-07-22 10:00,82442,19756,"1,272.64",537.59
2011-07-22 11:00,82543,19739,"1,268.34",534.77
2011-07-22 12:00,82147,19784,"1,252.65",543.91
2011-07-22 13:00,82823,19669,"1,266.78",543.38
2011-07-22 14:00,82761,19597,"1,282.99",540.35
2011-07-22 15:00,81909,19607,"1,266.48",536.63
2011-07-22 16:00,80977,19463,"1,230.07",518.74
2011-07-22 17:00,80081,19472,"1,185.30",517.84
2011-07-22 18:00,79305,19596,"1,177.70",534.02
2011-07-22 19:00,78239,19590,"1,151.15",576.62
2011-07-22 20:00,77438,18933,"1,092.41",495.47
2011-07-22 21:00,77787,18276,"1,100.74",485.65
2011-07-22 22:00,77345,17778,"1,091.60",469.66
2011-07-22 23:00,74524,17603,"1,000.96",466.27
2011-07-23 00:00,70874,16978,954.42,494.25
2011-07-23 01:00,68174,17102,931.85,494.12
2011-07-23 02:00,66684,17029,891.39,496.13
2011-07-23 03:00,66009,17501,873.46,494.27
2011-07-23 04:00,65133,17850,833.95,496.19
2011-07-23 05:00,65428,18335,774.17,509.07
2011-07-23 06:00,65759,18725,742.97,522.88
2011-07-23 07:00,68240,18996,907.07,564.63
2011-07-23 08:00,71844,18926,987.69,564.45
2011-07-23 09:00,74740,18891,"1,030.46",563.29
2011-07-23 10:00,76205,18832,"1,057.22",567.00
2011-07-23 11:00,76658,18828,"1,053.74",549.41
2011-07-23 12:00,76774,18713,"1,060.68",550.55
2011-07-23 13:00,76646,18711,"1,052.28",549.99
2011-07-23 14:00,76559,18603,"1,056.56",544.27
2011-07-23 15:00,76107,18591,"1,057.71",544.07
2011-07-23 16:00,76005,18567,"1,054.69",524.20
2011-07-23 17:00,75504,18604,"1,048.30",528.00
2011-07-23 18:00,75143,18803,"1,044.04",550.80
2011-07-23 19:00,74606,18983,"1,039.34",575.92
2011-07-23 20:00,74419,18043,"1,035.59",542.66
2011-07-23 21:00,75079,17423,"1,011.74",513.92
2011-07-23 22:00,74690,17018,"1,011.69",507.47
2011-07-23 23:00,71611,16924,976.29,495.94
2011-07-24 00:00,67893,16754,908.19,503.25
2011-07-24 01:00,66467,16732,883.05,502.53
2011-07-24 02:00,64864,16752,854.58,500.65
2011-07-24 03:00,64111,17191,813.00,498.57
2011-07-24 04:00,63525,17532,728.77,500.26
2011-07-24 05:00,63356,18100,679.75,504.93
2011-07-24 06:00,64448,18528,665.49,526.82
2011-07-24 07:00,65837,18728,746.84,535.15
2011-07-24 08:00,67779,18746,893.24,536.05
2011-07-24 09:00,70774,18778,980.78,551.25
2011-07-24 10:00,72549,18661,"1,006.62",544.11
2011-07-24 11:00,73182,18642,"1,005.06",552.82
2011-07-24 12:00,73446,18607,"1,013.48",555.63
2011-07-24 13:00,73531,18634,"1,013.48",557.74
2011-07-24 14:00,73726,18688,"1,015.82",554.97
2011-07-24 15:00,73747,18714,"1,017.22",557.59
2011-07-24 16:00,73820,18750,"1,011.65",552.85
2011-07-24 17:00,73458,18707,"1,007.29",540.11
2011-07-24 18:00,73553,19184,"1,006.87",580.91
2011-07-24 19:00,73382,19224,"1,005.90",592.12
2011-07-24 20:00,73685,18100,987.91,551.41
2011-07-24 21:00,74610,17339,978.70,521.57
2011-07-24 22:00,73951,16846,976.16,517.77
2011-07-24 23:00,71682,16695,956.71,502.53
2011-07-25 00:00,68849,16718,947.94,520.58
2011-07-25 01:00,66577,16667,903.10,518.10
2011-07-25 02:00,65241,16918,854.46,522.73
2011-07-25 03:00,64993,17548,791.58,536.61
2011-07-25 04:00,65322,18107,775.62,532.81
2011-07-25 05:00,66475,18934,784.05,562.49
2011-07-25 06:00,68179,19387,783.88,582.49
2011-07-25 07:00,72424,19498,915.33,604.11
2011-07-25 08:00,77263,19411,"1,062.69",601.18
2011-07-25 09:00,80734,19409,"1,119.24",602.07
2011-07-25 10:00,82215,19448,"1,142.41",602.53
2011-07-25 11:00,82060,19454,"1,135.51",602.98
2011-07-25 12:00,81788,19373,"1,127.67",602.50
2011-07-25 13:00,82559,19226,"1,164.31",601.26
2011-07-25 14:00,82367,19189,"1,156.86",599.86
2011-07-25 15:00,81598,19142,"1,161.40",593.71
2011-07-25 16:00,80787,19066,"1,131.36",594.98
2011-07-25 17:00,79992,19113,"1,105.54",589.81
2011-07-25 18:00,79125,19152,"1,089.02",594.99
2011-07-25 19:00,78356,19144,"1,077.37",648.38
2011-07-25 20:00,77541,18241,"1,070.24",564.56
2011-07-25 21:00,77888,17537,"1,073.98",546.54
2011-07-25 22:00,77205,17048,"1,085.87",542.22
2011-07-25 23:00,74248,16852,"1,032.05",528.18
2011-07-26 00:00,69704,17350,954.25,475.25
2011-07-26 01:00,67446,17406,879.73,475.30
2011-07-26 02:00,66174,17596,857.08,477.48
2011-07-26 03:00,65707,18173,795.67,479.46
2011-07-26 04:00,65882,18566,772.19,482.97
2011-07-26 05:00,67002,19119,797.27,498.01
2011-07-26 06:00,68749,19586,815.37,542.11
2011-07-26 07:00,72651,19616,"1,006.86",557.30
2011-07-26 08:00,77797,19544,"1,126.01",557.11
2011-07-26 09:00,80940,19475,"1,173.70",544.67
2011-07-26 10:00,82201,19477,"1,177.26",545.96
2011-07-26 11:00,82079,19471,"1,173.22",545.71
2011-07-26 12:00,82182,19641,"1,172.68",568.24
2011-07-26 13:00,82811,19435,"1,188.42",552.77
2011-07-26 14:00,82605,19325,"1,187.20",551.95
2011-07-26 15:00,81854,19254,"1,194.84",551.36
2011-07-26 16:00,80961,19188,"1,181.13",529.47
2011-07-26 17:00,80205,19148,"1,164.48",533.70
2011-07-26 18:00,79443,19306,"1,150.66",552.18
2011-07-26 19:00,78559,19516,"1,136.79",609.24
2011-07-26 20:00,77686,18373,"1,122.32",501.41
2011-07-26 21:00,78040,17761,"1,117.01",482.25
2011-07-26 22:00,77353,17374,"1,097.27",472.07
2011-07-26 23:00,74343,17275,"1,043.53",469.42
2011-07-27 00:00,70231,17463,930.85,464.46
2011-07-27 01:00,68000,17520,898.79,463.35
2011-07-27 02:00,66675,17793,819.66,468.44
2011-07-27 03:00,66221,18315,777.39,474.62
2011-07-27 04:00,66367,18976,767.59,492.21
2011-07-27 05:00,67344,19541,778.36,521.94
2011-07-27 06:00,69059,19930,775.35,545.21
2011-07-27 07:00,73095,19975,983.82,552.38
2011-07-27 08:00,78232,20032,"1,112.27",558.85
2011-07-27 09:00,81523,19949,"1,158.56",557.90
2011-07-27 10:00,82764,19940,"1,161.69",558.66
2011-07-27 11:00,82916,19961,"1,162.62",559.27
2011-07-27 12:00,82986,19985,"1,165.20",563.47
2011-07-27 13:00,83505,19866,"1,171.96",562.97
2011-07-27 14:00,83360,20022,"1,166.39",596.27
2011-07-27 15:00,82635,19968,"1,173.86",584.14
2011-07-27 16:00,81788,19790,"1,162.38",544.92
2011-07-27 17:00,80828,19827,"1,145.59",544.42
2011-07-27 18:00,79994,20026,"1,138.14",574.89
2011-07-27 19:00,78993,19694,"1,126.05",588.93
2011-07-27 20:00,78360,18874,"1,109.33",503.94
2011-07-27 21:00,78589,18239,"1,112.80",485.90
2011-07-27 22:00,77686,17788,"1,106.27",476.60
2011-07-27 23:00,74550,17665,"1,034.92",472.27
2011-07-28 00:00,71004,17511,984.96,471.46
2011-07-28 01:00,68626,17551,912.83,472.41
2011-07-28 02:00,67334,17825,880.70,481.69
2011-07-28 03:00,66902,18408,819.06,484.31
2011-07-28 04:00,67022,18879,795.52,508.66
2011-07-28 05:00,68027,19502,829.66,543.71
2011-07-28 06:00,69688,19873,795.33,572.84
2011-07-28 07:00,73853,19813,"1,015.40",575.50
2011-07-28 08:00,79047,19714,"1,124.66",581.33
2011-07-28 09:00,82217,19625,"1,215.15",574.32
2011-07-28 10:00,83603,19668,"1,220.20",581.71
2011-07-28 11:00,83476,19708,"1,218.94",589.47
2011-07-28 12:00,83642,19772,"1,224.61",612.27
2011-07-28 13:00,84280,19639,"1,231.09",594.60
2011-07-28 14:00,84130,19697,"1,219.69",606.73
2011-07-28 15:00,83457,19647,"1,230.71",571.88
2011-07-28 16:00,82501,19649,"1,210.53",565.90
2011-07-28 17:00,81634,19750,"1,195.51",575.51
2011-07-28 18:00,80795,19965,"1,170.43",614.87
2011-07-28 19:00,79805,19732,"1,154.52",601.31
2011-07-28 20:00,79159,19015,"1,141.98",521.03
2011-07-28 21:00,79630,18230,"1,157.18",491.49
2011-07-28 22:00,78763,17791,"1,161.80",480.80
2011-07-28 23:00,75457,17658,"1,059.37",476.92
2011-07-29 00:00,71890,17691,"1,011.06",480.27
2011-07-29 01:00,69568,17709,970.67,479.60
2011-07-29 02:00,67793,17901,917.26,483.11
2011-07-29 03:00,67511,17929,914.02,493.01
2011-07-29 04:00,67581,18501,908.15,498.02
2011-07-29 05:00,68539,19202,930.24,552.98
2011-07-29 06:00,70192,19632,939.46,569.95
2011-07-29 07:00,74306,19607,"1,062.05",579.46
2011-07-29 08:00,79360,19670,"1,159.47",579.84
2011-07-29 09:00,82482,19594,"1,253.99",575.04
2011-07-29 10:00,83915,19697,"1,301.74",580.72
2011-07-29 11:00,83954,19653,"1,303.83",579.07
2011-07-29 12:00,83819,19553,"1,309.35",589.14
2011-07-29 13:00,84440,20028,"1,338.56",598.29
2011-07-29 14:00,84160,19933,"1,318.56",607.36
2011-07-29 15:00,83255,19881,"1,317.71",576.30
2011-07-29 16:00,82327,19660,"1,289.88",538.96
2011-07-29 17:00,81453,19728,"1,235.20",551.38
2011-07-29 18:00,80637,20053,"1,195.49",596.94
2011-07-29 19:00,79675,19880,"1,184.57",596.13
2011-07-29 20:00,78986,18899,"1,162.46",515.21
2011-07-29 21:00,79562,18249,"1,179.96",498.33
2011-07-29 22:00,78768,17789,"1,195.13",489.31
2011-07-29 23:00,75814,17671,"1,114.36",486.56
2011-07-30 00:00,70977,17533,"1,033.82",487.44
2011-07-30 01:00,68244,17536,975.84,488.67
2011-07-30 02:00,66748,17586,948.94,489.10
2011-07-30 03:00,65884,18036,934.06,491.09
2011-07-30 04:00,65490,18515,929.79,494.18
2011-07-30 05:00,65599,18997,919.76,505.09
2011-07-30 06:00,65883,19358,764.96,532.86
2011-07-30 07:00,68441,19480,966.18,535.64
2011-07-30 08:00,72090,19473,"1,014.60",552.04
2011-07-30 09:00,74813,19378,"1,043.44",535.23
2011-07-30 10:00,76544,19371,"1,074.56",534.01
2011-07-30 11:00,77181,19384,"1,088.52",533.94
2011-07-30 12:00,77186,19335,"1,083.78",535.34
2011-07-30 13:00,77059,19350,"1,078.52",537.13
2011-07-30 14:00,76650,19213,"1,075.10",536.34
2011-07-30 15:00,76363,19249,"1,081.25",536.44
2011-07-30 16:00,76095,19229,"1,068.05",532.80
2011-07-30 17:00,75668,19231,"1,063.93",532.87
2011-07-30 18:00,75322,19438,"1,070.16",539.97
2011-07-30 19:00,74898,19331,"1,063.98",545.41
2011-07-30 20:00,74980,18500,"1,061.62",519.09
2011-07-30 21:00,75689,17929,"1,065.78",509.40
2011-07-30 22:00,74762,17468,"1,096.60",491.06
2011-07-30 23:00,71981,17444,"1,028.28",488.86
2011-07-31 00:00,68468,17388,973.12,485.34
2011-07-31 01:00,66967,17345,942.53,484.28
2011-07-31 02:00,65447,17436,925.46,485.22
2011-07-31 03:00,64672,17726,892.61,480.74
2011-07-31 04:00,64202,18195,807.20,486.99
2011-07-31 05:00,64110,18705,766.07,493.64
2011-07-31 06:00,65338,19212,684.60,518.15
2011-07-31 07:00,67034,19284,801.67,520.87
2011-07-31 08:00,69296,19275,893.49,521.60
2011-07-31 09:00,71847,19198,953.24,517.93
2011-07-31 10:00,73670,19182,999.70,516.61
2011-07-31 11:00,74497,19201,"1,004.95",516.51
2011-07-31 12:00,74803,19160,"1,008.18",519.94
2011-07-31 13:00,74990,19126,"1,008.75",523.30
2011-07-31 14:00,75025,19039,"1,009.92",524.20
2011-07-31 15:00,74843,19083,"1,013.89",525.16
2011-07-31 16:00,74753,19100,"1,006.42",522.43
2011-07-31 17:00,74626,19413,998.10,537.56
2011-07-31 18:00,74730,19698,"1,002.79",565.82
2011-07-31 19:00,74609,19436,"1,003.80",581.82
2011-07-31 20:00,75032,18823,"1,004.93",539.84
2011-07-31 21:00,76093,17990,"1,032.62",508.26
2011-07-31 22:00,74776,17503,"1,027.96",506.38
2011-07-31 23:00,72767,17389,"1,019.66",494.06
2011-08-01 00:00,69829,17100,950.53,539.28
2011-08-01 01:00,67358,17180,900.63,540.30
2011-08-01 02:00,65806,17432,842.54,544.33
2011-08-01 03:00,65615,18023,825.81,566.84
2011-08-01 04:00,65652,18504,777.49,571.33
2011-08-01 05:00,66722,19273,780.73,627.71
2011-08-01 06:00,68339,20082,772.44,659.12
2011-08-01 07:00,72822,20369,967.98,681.22
2011-08-01 08:00,78126,20287,"1,072.01",679.66
2011-08-01 09:00,81565,20235,"1,130.92",678.36
2011-08-01 10:00,83016,20220,"1,133.87",679.67
2011-08-01 11:00,83050,20225,"1,120.89",680.13
2011-08-01 12:00,82901,20116,"1,118.46",679.41
2011-08-01 13:00,83546,20083,"1,132.19",679.28
2011-08-01 14:00,83557,20017,"1,136.48",678.39
2011-08-01 15:00,82765,19946,"1,135.07",681.29
2011-08-01 16:00,81968,19952,"1,120.35",673.39
2011-08-01 17:00,81073,19501,"1,101.69",660.31
2011-08-01 18:00,80305,20053,"1,085.07",684.25
2011-08-01 19:00,79426,19739,"1,069.56",679.66
2011-08-01 20:00,78879,18745,"1,065.86",593.65
2011-08-01 21:00,79335,17680,"1,035.31",551.73
2011-08-01 22:00,78495,17185,"1,035.51",544.32
2011-08-01 23:00,75305,16971,"1,018.42",530.01
2011-08-02 00:00,70254,17488,945.01,521.51
2011-08-02 01:00,67988,17563,907.67,522.29
2011-08-02 02:00,66363,17790,795.05,524.27
2011-08-02 03:00,65896,18354,764.69,529.35
2011-08-02 04:00,66074,18842,767.02,534.43
2011-08-02 05:00,67000,19386,766.84,570.41
2011-08-02 06:00,68593,19896,760.14,616.72
2011-08-02 07:00,72647,20261,966.62,636.39
2011-08-02 08:00,77711,20235,"1,053.93",637.82
2011-08-02 09:00,80848,20147,"1,110.91",636.70
2011-08-02 10:00,82242,20210,"1,125.65",655.56
2011-08-02 11:00,82192,20166,"1,142.84",651.13
2011-08-02 12:00,82058,20054,"1,134.67",651.80
2011-08-02 13:00,82600,19983,"1,156.11",640.22
2011-08-02 14:00,82458,19906,"1,145.95",639.14
2011-08-02 15:00,81798,19882,"1,176.28",642.08
2011-08-02 16:00,80921,19912,"1,137.87",646.21
2011-08-02 17:00,80133,19916,"1,097.93",643.34
2011-08-02 18:00,79499,19898,"1,075.84",639.11
2011-08-02 19:00,78631,19543,"1,061.75",649.60
2011-08-02 20:00,77917,18558,"1,049.43",553.61
2011-08-02 21:00,78271,17724,"1,025.24",525.76
2011-08-02 22:00,77674,17294,"1,048.08",523.99
2011-08-02 23:00,74907,17159,"1,016.35",509.89
2011-08-03 00:00,70488,17320,945.34,502.05
2011-08-03 01:00,68238,17404,891.93,504.45
2011-08-03 02:00,66818,17705,824.04,519.40
2011-08-03 03:00,66531,18247,779.60,524.44
2011-08-03 04:00,66786,18761,784.19,530.48
2011-08-03 05:00,67810,19249,791.16,552.22
2011-08-03 06:00,68660,19483,767.18,563.87
2011-08-03 07:00,72277,19523,906.24,579.84
2011-08-03 08:00,77386,19538,"1,049.47",580.29
2011-08-03 09:00,80464,19480,"1,122.69",579.69
2011-08-03 10:00,81772,19498,"1,116.98",580.09
2011-08-03 11:00,81625,19502,"1,111.77",580.24
2011-08-03 12:00,81547,19590,"1,098.94",611.93
2011-08-03 13:00,82021,19459,"1,123.28",603.55
2011-08-03 14:00,81900,19421,"1,120.77",602.27
2011-08-03 15:00,81335,19493,"1,140.08",619.30
2011-08-03 16:00,80432,19310,"1,127.37",585.79
2011-08-03 17:00,79549,19394,"1,083.47",578.73
2011-08-03 18:00,79102,19731,"1,069.79",639.39
2011-08-03 19:00,78302,19098,"1,059.29",605.79
2011-08-03 20:00,77827,18285,"1,047.50",525.13
2011-08-03 21:00,78196,17609,"1,022.40",506.60
2011-08-03 22:00,77270,17205,"1,029.24",505.22
2011-08-03 23:00,74261,17073,998.09,461.37
2011-08-04 00:00,69579,17263,894.77,497.96
2011-08-04 01:00,67293,17327,856.30,498.58
2011-08-04 02:00,66038,17551,787.69,501.57
2011-08-04 03:00,65554,18157,776.87,515.82
2011-08-04 04:00,65660,18636,764.74,543.32
2011-08-04 05:00,66602,19250,754.28,566.19
2011-08-04 06:00,68084,19594,768.85,578.76
2011-08-04 07:00,71870,19658,901.98,593.52
2011-08-04 08:00,76880,19651,"1,029.75",593.52
2011-08-04 09:00,79588,19610,"1,085.93",592.98
2011-08-04 10:00,80774,19690,"1,103.06",617.51
2011-08-04 11:00,80515,19669,"1,078.07",617.02
2011-08-04 12:00,80318,19694,"1,045.92",632.23
2011-08-04 13:00,80894,19747,"1,073.06",628.00
2011-08-04 14:00,80685,19719,"1,066.52",625.73
2011-08-04 15:00,80112,19704,"1,083.12",623.01
2011-08-04 16:00,79325,19463,"1,077.31",619.04
2011-08-04 17:00,78590,19488,"1,071.15",619.50
2011-08-04 18:00,78157,19884,"1,053.76",640.85
2011-08-04 19:00,77524,19524,"1,042.57",636.45
2011-08-04 20:00,77284,18573,"1,030.72",543.07
2011-08-04 21:00,77777,17783,"1,021.07",516.52
2011-08-04 22:00,76229,17341,"1,026.58",501.96
2011-08-04 23:00,73182,17285,985.63,500.96
2011-08-05 00:00,69108,17210,828.38,512.44
2011-08-05 01:00,66998,17209,793.17,511.65
2011-08-05 02:00,65708,17472,731.04,527.41
2011-08-05 03:00,65441,18002,697.95,530.07
2011-08-05 04:00,65714,18488,696.76,533.39
2011-08-05 05:00,66620,19019,710.66,556.88
2011-08-05 06:00,68053,19570,703.09,622.22
2011-08-05 07:00,71554,19926,858.94,641.42
2011-08-05 08:00,76543,19889,955.15,639.79
2011-08-05 09:00,79196,19642,"1,085.89",628.65
2011-08-05 10:00,80371,19953,"1,075.70",641.14
2011-08-05 11:00,80176,19972,"1,056.65",645.51
2011-08-05 12:00,80000,20031,"1,049.74",662.90
2011-08-05 13:00,80345,19869,"1,053.66",659.97
2011-08-05 14:00,79964,19707,"1,047.07",631.82
2011-08-05 15:00,79100,19664,"1,059.07",639.51
2011-08-05 16:00,78256,19230,"1,047.05",602.19
2011-08-05 17:00,77481,19274,"1,030.04",604.02
2011-08-05 18:00,77036,19953,"1,020.46",653.08
2011-08-05 19:00,76401,19744,"1,006.55",654.79
2011-08-05 20:00,76440,18366,989.75,532.40
2011-08-05 21:00,77251,17739,992.55,515.76
2011-08-05 22:00,75469,17288,991.12,514.14
2011-08-05 23:00,72541,17166,938.58,493.47
2011-08-06 00:00,68901,17008,927.24,492.17
2011-08-06 01:00,66775,17124,874.91,490.65
2011-08-06 02:00,65157,17247,817.86,491.64
2011-08-06 03:00,64595,17679,775.35,490.29
2011-08-06 04:00,64318,18128,755.16,507.44
2011-08-06 05:00,64553,18594,752.79,512.09
2011-08-06 06:00,64616,18964,376.59,517.09
2011-08-06 07:00,66919,19161,738.81,564.67
2011-08-06 08:00,70364,19205,925.30,544.68
2011-08-06 09:00,73279,19098,981.05,563.99
2011-08-06 10:00,74975,19237,"1,044.25",566.36
2011-08-06 11:00,75463,19166,"1,049.97",565.15
2011-08-06 12:00,75404,18901,"1,046.05",548.22
2011-08-06 13:00,75170,18881,"1,032.25",548.06
2011-08-06 14:00,74833,18848,"1,029.43",545.90
2011-08-06 15:00,74411,18847,"1,033.12",540.53
2011-08-06 16:00,74116,18837,"1,033.74",540.93
2011-08-06 17:00,73763,18889,"1,018.87",546.70
2011-08-06 18:00,73509,19463,"1,014.57",578.76
2011-08-06 19:00,73168,19076,991.90,562.34
2011-08-06 20:00,73450,18203,993.30,532.11
2011-08-06 21:00,74248,17655,998.67,507.89
2011-08-06 22:00,73209,17290,"1,026.10",505.97
2011-08-06 23:00,70274,17274,969.61,491.86
2011-08-07 00:00,67776,16949,911.12,496.60
2011-08-07 01:00,65205,16908,808.78,496.31
2011-08-07 02:00,64034,16969,789.79,496.75
2011-08-07 03:00,63410,17410,758.08,511.48
2011-08-07 04:00,63110,17865,687.91,530.46
2011-08-07 05:00,63337,18454,658.45,534.20
2011-08-07 06:00,64220,18925,365.21,551.68
2011-08-07 07:00,65850,19294,591.72,574.56
2011-08-07 08:00,68331,19461,819.00,588.90
2011-08-07 09:00,70828,19235,920.90,573.79
2011-08-07 10:00,72627,19074,969.34,573.28
2011-08-07 11:00,73191,19090,978.99,573.99
2011-08-07 12:00,73291,19021,976.48,572.60
2011-08-07 13:00,73343,18964,971.79,572.77
2011-08-07 14:00,73130,18961,971.32,573.70
2011-08-07 15:00,73021,18814,970.21,560.46
2011-08-07 16:00,72864,18908,966.22,561.65
2011-08-07 17:00,72870,18976,966.98,568.52
2011-08-07 18:00,73008,19276,965.50,591.20
2011-08-07 19:00,73105,19076,966.80,593.28
2011-08-07 20:00,73628,18034,968.79,551.01
2011-08-07 21:00,74490,17331,998.53,519.52
2011-08-07 22:00,73299,16986,"1,017.75",518.79
2011-08-07 23:00,70760,16846,972.93,497.80
2011-08-08 00:00,68259,16686,923.56,560.28
2011-08-08 01:00,65856,16723,828.88,570.66
2011-08-08 02:00,64749,17084,795.66,583.89
2011-08-08 03:00,64396,17639,783.09,584.69
2011-08-08 04:00,64608,18209,765.79,606.11
2011-08-08 05:00,65592,19010,742.97,618.67
2011-08-08 06:00,67313,19510,550.14,644.05
2011-08-08 07:00,71338,19802,889.04,692.85
2011-08-08 08:00,76712,19690,"1,062.12",717.55
2011-08-08 09:00,79516,19737,"1,129.11",691.66
2011-08-08 10:00,80714,20022,"1,123.85",696.75
2011-08-08 11:00,80579,20063,"1,118.40",701.79
2011-08-08 12:00,80522,20193,"1,115.83",700.80
2011-08-08 13:00,81126,20071,"1,126.82",693.47
2011-08-08 14:00,80905,20018,"1,117.76",701.07
2011-08-08 15:00,80232,19953,"1,137.90",695.17
2011-08-08 16:00,79501,19811,"1,115.24",694.37
2011-08-08 17:00,78801,19620,"1,095.16",685.05
2011-08-08 18:00,78153,19957,"1,072.45",681.30
2011-08-08 19:00,77645,19635,"1,056.38",686.70
2011-08-08 20:00,77550,18177,"1,059.35",601.23
2011-08-08 21:00,77951,17538,"1,038.39",581.62
2011-08-08 22:00,76509,17068,"1,027.71",566.92
2011-08-08 23:00,73334,16843,993.12,561.07
2011-08-09 00:00,68557,17440,838.43,473.89
2011-08-09 01:00,66395,17548,813.28,501.22
2011-08-09 02:00,65259,17780,764.61,510.86
2011-08-09 03:00,65016,18274,735.59,512.19
2011-08-09 04:00,65380,18732,707.60,516.79
2011-08-09 05:00,66409,19281,743.01,543.97
2011-08-09 06:00,68330,19612,754.96,561.08
2011-08-09 07:00,72076,19707,978.10,572.39
2011-08-09 08:00,77014,19893,"1,087.42",591.82
2011-08-09 09:00,79644,19927,"1,143.91",609.51
2011-08-09 10:00,80723,20044,"1,135.92",624.54
2011-08-09 11:00,80510,20010,"1,121.15",624.01
2011-08-09 12:00,80254,20128,"1,106.13",629.47
2011-08-09 13:00,80828,19694,"1,126.85",584.76
2011-08-09 14:00,80480,19520,"1,103.70",570.35
2011-08-09 15:00,79851,19926,"1,141.85",624.60
2011-08-09 16:00,79103,19999,"1,129.28",623.40
2011-08-09 17:00,78405,20030,"1,095.41",624.66
2011-08-09 18:00,77731,19959,"1,078.03",605.11
2011-08-09 19:00,77236,19503,"1,072.57",599.64
2011-08-09 20:00,77016,18716,"1,060.12",553.19
2011-08-09 21:00,77417,18120,"1,036.31",524.32
2011-08-09 22:00,76212,17710,"1,040.52",508.70
2011-08-09 23:00,73202,17490,991.44,503.91
2011-08-10 00:00,69053,17445,878.19,501.51
2011-08-10 01:00,66780,17574,789.26,501.49
2011-08-10 02:00,65618,17819,759.80,511.08
2011-08-10 03:00,65414,18325,722.90,513.60
2011-08-10 04:00,65889,18787,742.55,525.91
2011-08-10 05:00,66843,19390,807.81,556.62
2011-08-10 06:00,68719,19936,758.42,599.83
2011-08-10 07:00,72358,20071,935.48,619.69
2011-08-10 08:00,76938,20123,"1,066.36",631.59
2011-08-10 09:00,79718,20084,"1,135.82",662.32
2011-08-10 10:00,80653,20239,"1,128.60",627.25
2011-08-10 11:00,80504,20218,"1,124.16",627.21
2011-08-10 12:00,80363,20108,"1,115.68",626.93
2011-08-10 13:00,80878,20004,"1,136.47",623.14
2011-08-10 14:00,80621,19981,"1,118.74",625.80
2011-08-10 15:00,79961,20008,"1,146.62",624.76
2011-08-10 16:00,79334,20034,"1,144.38",622.43
2011-08-10 17:00,78695,20078,"1,082.72",584.71
2011-08-10 18:00,78105,20119,"1,068.09",574.68
2011-08-10 19:00,77358,19684,"1,044.18",576.43
2011-08-10 20:00,77245,18613,"1,049.41",528.90
2011-08-10 21:00,77801,17973,"1,025.51",511.09
2011-08-10 22:00,76381,17509,"1,013.63",496.56
2011-08-10 23:00,73245,17344,979.15,475.90
2011-08-11 00:00,69282,17490,898.39,455.92
2011-08-11 01:00,66959,17537,834.23,467.73
2011-08-11 02:00,65831,17892,786.74,473.25
2011-08-11 03:00,65497,18435,732.45,497.29
2011-08-11 04:00,65876,19067,734.37,520.53
2011-08-11 05:00,66927,19773,779.29,542.94
2011-08-11 06:00,68566,20202,795.89,585.44
2011-08-11 07:00,72380,20205,943.68,587.28
2011-08-11 08:00,77027,20190,"1,021.18",586.67
2011-08-11 09:00,79971,20110,"1,101.74",584.63
2011-08-11 10:00,80946,20132,"1,077.69",583.11
2011-08-11 11:00,80553,20084,"1,069.56",584.08
2011-08-11 12:00,80305,20052,"1,062.48",583.72
2011-08-11 13:00,80965,19944,"1,073.25",582.14
2011-08-11 14:00,80861,19922,"1,070.11",581.86
2011-08-11 15:00,80342,19880,"1,087.46",541.89
